table_name,sql_type,sql_query,nlp_query,query_id,domain,topic,guideline,guideline_number,valid_SQL,SQL_Result
titanic,select count of filter,SELECT COUNT(distinct passengerid) FROM titanic WHERE age = '24.0';,how many passengers in titanic with a age is '24.0';,8,titanic,titanic,Question will be answered by ThriveAI ,1,True,47
titanic,select count of filter,SELECT COUNT(distinct passengerid) FROM titanic WHERE sex = 'male';,how many passengers in titanic with a sex is 'male';,260,titanic,titanic,Question will be answered by ThriveAI ,1,True,843
titanic,select count of filter,SELECT COUNT(distinct passengerid) FROM titanic WHERE sibsp = '0';,how many passengers in titanic with a sibsp is '0';,264,titanic,titanic,Question will be answered by ThriveAI ,1,True,891
titanic,select count of filter,SELECT COUNT(distinct passengerid) FROM titanic WHERE sibsp = '8';,how many passengers in titanic with a sibsp is '8';,266,titanic,titanic,Question will be answered by ThriveAI ,1,True,9
titanic,select count of filter,SELECT COUNT(distinct passengerid) FROM titanic WHERE sibsp = '0';,how many passengers in titanic with a sibsp is '0';,267,titanic,titanic,Question will be answered by ThriveAI ,1,True,891
titanic,select count of filter,SELECT COUNT(distinct passengerid) FROM titanic WHERE survived = '0.0';,how many passengers in titanic with a survived is '0.0';,268,titanic,titanic,Question will be answered by ThriveAI ,1,True,549
titanic,select count of filter,SELECT COUNT(distinct passengerid) FROM titanic WHERE survived = '0.3838383838383838';,how many passengers in titanic with a survived is '0.3838383838383838';,269,titanic,titanic,Question will be answered by ThriveAI ,1,True,0
titanic,select count of filter,SELECT COUNT(distinct passengerid) FROM titanic WHERE survived = '1';,how many passengers in titanic with a survived is '1';,270,titanic,titanic,Question will be answered by ThriveAI ,1,True,342
titanic,select count of filter,SELECT COUNT(distinct passengerid) FROM titanic WHERE survived = '0';,how many passengers in titanic with a survived is '0';,271,titanic,titanic,Question will be answered by ThriveAI ,1,True,549
titanic,select count of filter,SELECT COUNT(distinct passengerid) FROM titanic WHERE ticket = 'CA. 2343';,how many passengers in titanic with a ticket is 'CA. 2343';,272,titanic,titanic,Question will be answered by ThriveAI ,1,True,11
titanic,select count of filter,SELECT COUNT(distinct passengerid) FROM titanic WHERE wikiid = '1.0';,how many passengers in titanic with a wikiid is '1.0';,276,titanic,titanic,Question will be answered by ThriveAI ,1,True,1
titanic,select count of filter,SELECT COUNT(distinct passengerid) FROM titanic WHERE wikiid = '658.5345092024539';,how many passengers in titanic with a wikiid is '658.5345092024539';,277,titanic,titanic,Question will be answered by ThriveAI ,1,True,0
titanic,select count of filter,SELECT COUNT(distinct passengerid) FROM titanic WHERE wikiid = '1314';,how many passengers in titanic with a wikiid is '1314';,278,titanic,titanic,Question will be answered by ThriveAI ,1,True,1
titanic,select count of filter,SELECT COUNT(distinct passengerid) FROM titanic WHERE wikiid = '1';,how many passengers in titanic with a wikiid is '1';,279,titanic,titanic,Question will be answered by ThriveAI ,1,True,1
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE age = '54';,how many patients in heart with a age is '54';,280,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,51
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE age = '77';,how many patients in heart with a age is '77';,282,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,2
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE age = '28';,how many patients in heart with a age is '28';,283,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,1
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE chestpaintype = 'ASY';,how many patients in heart with a chestpaintype is 'ASY';,284,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,496
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE cholesterol = '0';,how many patients in heart with a cholesterol is '0';,288,healthcare,disease,Question will be answered by ThriveAI ,1,True,172
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE cholesterol = '603';,how many patients in heart with a cholesterol is '603';,290,healthcare,disease,Question will be answered by ThriveAI ,1,True,1
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE cholesterol = '0';,how many patients in heart with a cholesterol is '0';,291,healthcare,disease,Question will be answered by ThriveAI ,1,True,172
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE exerciseangina = 'N';,how many patients in heart with a exerciseangina is 'N';,292,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,547
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE fastingbs = '0';,how many patients in heart with a fastingbs is '0';,296,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,704
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE fastingbs = '1';,how many patients in heart with a fastingbs is '1';,298,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,214
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE fastingbs = '0';,how many patients in heart with a fastingbs is '0';,299,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,704
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE heartdisease = '1';,how many patients in heart with a heartdisease is '1';,300,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,508
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE heartdisease = '1';,how many patients in heart with a heartdisease is '1';,302,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,508
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE heartdisease = '0';,how many patients in heart with a heartdisease is '0';,303,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,410
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE maxhr = '150';,how many patients in heart with a maxhr is '150';,304,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,43
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE maxhr = '202';,how many patients in heart with a maxhr is '202';,306,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,1
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE maxhr = '60';,how many patients in heart with a maxhr is '60';,307,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,1
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE oldpeak = '0.0';,how many patients in heart with a oldpeak is '0.0';,308,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,368
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE oldpeak = '0.8873638344226579';,how many patients in heart with a oldpeak is '0.8873638344226579';,309,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,0
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE oldpeak = '6.2';,how many patients in heart with a oldpeak is '6.2';,310,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,1
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE oldpeak = '-2.6';,how many patients in heart with a oldpeak is '-2.6';,311,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,1
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE patient_id = '0';,how many patients in heart with a patient_id is '0';,312,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,1
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE patient_id = '917';,how many patients in heart with a patient_id is '917';,314,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,1
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE patient_id = '0';,how many patients in heart with a patient_id is '0';,315,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,1
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE restingbp = '120';,how many patients in heart with a restingbp is '120';,316,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,132
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE restingbp = '200';,how many patients in heart with a restingbp is '200';,318,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,4
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE restingbp = '0';,how many patients in heart with a restingbp is '0';,319,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,1
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE restingecg = 'Normal';,how many patients in heart with a restingecg is 'Normal';,320,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,552
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE sex = 'M';,how many patients in heart with a sex is 'M';,324,healthcare,health_columns3,Question will be answered by ThriveAI ,1,True,725
heart,select count of filter,SELECT COUNT(distinct patient_id) FROM heart WHERE st_slope = 'Flat';,how many patients in heart with a st_slope is 'Flat';,328,healthcare,anatomy,Question will be answered by ThriveAI ,1,True,460
penguin,select count of filter,SELECT COUNT(distinct sample_number) FROM penguin WHERE body_mass__g_ = '3800.0';,how many penguins in penguin with a body_mass__g_ is '3800.0';,432,penguin,penguin,Question will be answered by ThriveAI ,1,True,12
penguin,select count of filter,SELECT COUNT(distinct sample_number) FROM penguin WHERE body_mass__g_ = '4201.754385964912';,how many penguins in penguin with a body_mass__g_ is '4201.754385964912';,433,penguin,penguin,Question will be answered by ThriveAI ,1,True,0
penguin,select count of filter,SELECT COUNT(distinct sample_number) FROM penguin WHERE body_mass__g_ = '6300';,how many penguins in penguin with a body_mass__g_ is '6300';,434,penguin,penguin,Question will be answered by ThriveAI ,1,True,1
penguin,select count of filter,SELECT COUNT(distinct sample_number) FROM penguin WHERE body_mass__g_ = '2700';,how many penguins in penguin with a body_mass__g_ is '2700';,435,penguin,penguin,Question will be answered by ThriveAI ,1,True,1
penguin,select count of filter,SELECT COUNT(distinct sample_number) FROM penguin WHERE clutch_completion = 'Yes';,how many penguins in penguin with a clutch_completion is 'Yes';,436,penguin,penguin,Question will be answered by ThriveAI ,1,True,148
penguin,select count of filter,SELECT COUNT(distinct sample_number) FROM penguin WHERE comments = 'Nest never observed with full clutch.';,how many penguins in penguin with a comments is 'Nest never observed with full clutch.';,440,penguin,penguin,Question will be answered by ThriveAI ,1,True,13
penguin,select count of filter,SELECT COUNT(distinct sample_number) FROM penguin WHERE culmen_depth__mm_ = '17.0';,how many penguins in penguin with a culmen_depth__mm_ is '17.0';,444,penguin,penguin,Question will be answered by ThriveAI ,1,True,11
penguin,select count of filter,SELECT COUNT(distinct sample_number) FROM penguin WHERE culmen_depth__mm_ = '17.151169590643278';,how many penguins in penguin with a culmen_depth__mm_ is '17.151169590643278';,445,penguin,penguin,Question will be answered by ThriveAI ,1,True,0
penguin,select count of filter,SELECT COUNT(distinct sample_number) FROM penguin WHERE culmen_depth__mm_ = '21.5';,how many penguins in penguin with a culmen_depth__mm_ is '21.5';,446,penguin,penguin,Question will be answered by ThriveAI ,1,True,1
penguin,select count of filter,SELECT COUNT(distinct sample_number) FROM penguin WHERE culmen_depth__mm_ = '13.1';,how many penguins in penguin with a culmen_depth__mm_ is '13.1';,447,penguin,penguin,Question will be answered by ThriveAI ,1,True,1
penguin,select count of filter,SELECT COUNT(distinct sample_number) FROM penguin WHERE culmen_length__mm_ = '41.1';,how many penguins in penguin with a culmen_length__mm_ is '41.1';,448,penguin,penguin,Question will be answered by ThriveAI ,1,True,7
